Timestamp	RunCount	RunAvg	Value	Min	Max	Avg	StartTimestamp
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-06:58:02	0	0	0	-1	-1	-1	2014/04/01-06:58:02
2014/04/01-07:21:45	0	0	0	-1	-1	-1	2014/04/01-07:21:45
2014/04/01-07:21:45	0	0	0	-1	-1	-1	2014/04/01-07:21:45
2014/04/01-07:21:45	0	0	0	-1	-1	-1	2014/04/01-07:21:45
2014/04/01-07:21:45	0	0	0	-1	-1	-1	2014/04/01-07:21:45
2014/04/01-07:26:27	0	0	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	0	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	0	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	0	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	0	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:28:17	0	0	0	-1	-1	-1	2014/04/01-07:28:17
2014/04/01-07:28:17	0	0	0	-1	-1	-1	2014/04/01-07:28:17
2014/04/01-07:28:17	0	0	0	-1	-1	-1	2014/04/01-07:28:17
2014/04/01-07:28:17	0	0	0	-1	-1	-1	2014/04/01-07:28:17
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:29:18	0	0	0	-1	-1	-1	2014/04/01-07:29:18
2014/04/01-07:44:51	0	0	0	-1	-1	-1	2014/04/01-07:44:51
2014/04/01-07:44:51	0	0	0	-1	-1	-1	2014/04/01-07:44:51
2014/04/01-07:44:51	0	0	0	-1	-1	-1	2014/04/01-07:44:51
2014/04/01-07:44:51	0	0	0	-1	-1	-1	2014/04/01-07:44:51
2014/04/01-07:44:51	0	0	0	-1	-1	-1	2014/04/01-07:44:51
2014/04/01-07:55:35	0	0	0	-1	-1	-1	2014/04/01-07:55:35
2014/04/01-07:55:35	0	0	0	-1	-1	-1	2014/04/01-07:55:35
2014/04/01-07:56:19	0	0	0	-1	-1	-1	2014/04/01-07:56:19
2014/04/01-07:56:19	0	0	0	-1	-1	-1	2014/04/01-07:56:19
2014/04/01-07:58:10	0	0	0	-1	-1	-1	2014/04/01-07:58:10
2014/04/01-07:58:43	0	0	0	-1	-1	-1	2014/04/01-07:58:43
2014/04/01-07:58:43	0	0	0	-1	-1	-1	2014/04/01-07:58:43
2014/04/01-08:53:13	0	0	0	-1	-1	-1	2014/04/01-08:53:13
2014/04/01-08:53:13	0	0	0	-1	-1	-1	2014/04/01-08:53:13
2014/04/01-08:53:13	0	0	0	-1	-1	-1	2014/04/01-08:53:13
2014/04/01-08:53:13	0	0	0	-1	-1	-1	2014/04/01-08:53:13
2014/04/01-08:53:13	0	0	0	-1	-1	-1	2014/04/01-08:53:13
2014/04/01-08:54:24	0	0	0	-1	-1	-1	2014/04/01-08:54:24
2014/04/01-08:54:24	0	0	0	-1	-1	-1	2014/04/01-08:54:24
2014/04/01-08:55:12	0	0	0	-1	-1	-1	2014/04/01-08:55:12
2014/04/01-08:55:12	0	0	0	-1	-1	-1	2014/04/01-08:55:12
2014/04/01-08:56:35	0	0	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:56:35	0	0	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:56:35	0	0	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:56:35	0	0	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	0	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:25:38	0	0	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:25:38	0	0	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	0	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	0	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	0	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	0	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	0	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	0	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	0	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	0	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	0	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	0	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:12:45	0	0	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:12:45	0	0	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	0	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
